Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Profit_Margin,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Customer_Gender,Avg_Customer_Spend,Year
BB07764,Grocery,16571,130,2154230,430846.0,20,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 1,15,36-45,Female,5173,2024
BB07765,Grocery,15999,361,5775639,1963717.26,34,Convenience Store,Medium,North,Delhi,New Delhi,Tier 2,7,18-25,Female,6199,2024
BB07766,Home & Kitchen,46656,153,7138368,1570440.96,22,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,4,46+,Female,4278,2020
BB07767,Personal Care,10002,283,2830566,764252.82,27,Supermarket,Small,North,Delhi,New Delhi,Tier 1,4,46+,Male,1741,2021
BB07768,Home & Kitchen,1310,428,560680,173810.8,31,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,4,26-35,Female,800,2022
BB07769,Electronics,44643,427,19062561,4003137.81,21,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,1,18-25,Female,6610,2023
BB07770,Grocery,22498,168,3779664,1322882.4,35,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 2,10,36-45,Female,6476,2024
BB07771,Clothing,12855,27,347085,79829.55,23,Supermarket,Large,North,Delhi,New Delhi,Tier 1,2,18-25,Female,3216,2023
BB07772,Electronics,46950,88,4131600,867636.0,21,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 1,2,18-25,Female,4144,2021
BB07773,Personal Care,14895,468,6970860,1533589.2,22,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,8,26-35,Female,4792,2020
BB07774,Grocery,19935,5,99675,28905.75,29,Convenience Store,Large,South,Karnataka,Bangalore,Tier 2,2,26-35,Male,2497,2020
BB07775,Personal Care,31010,442,13706420,2741284.0,20,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,14,36-45,Male,1648,2021
BB07776,Grocery,39633,55,2179815,653944.5,30,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 1,8,46+,Female,3343,2021
BB07777,Grocery,9786,138,1350468,378131.04,28,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,9,18-25,Female,3852,2020
BB07778,Grocery,28200,109,3073800,829926.0,27,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,12,26-35,Male,1737,2021
BB07779,Electronics,21015,354,7439310,1115896.5,15,Convenience Store,Large,South,Karnataka,Bangalore,Tier 1,10,36-45,Female,7914,2024
BB07780,Electronics,40717,166,6759022,1351804.4,20,Convenience Store,Large,East,West Bengal,Kolkata,Tier 2,15,26-35,Male,3812,2021
BB07781,Clothing,16322,466,7606052,1445149.88,19,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,5,18-25,Female,7838,2023
BB07782,Electronics,12363,82,1013766,354818.1,35,Supermarket,Small,West,Maharashtra,Mumbai,Tier 3,13,18-25,Female,5367,2022
BB07783,Home & Kitchen,16706,451,7534406,2109633.68,28,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,9,46+,Female,7059,2022
BB07784,Electronics,32304,324,10466496,2930618.88,28,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,11,18-25,Female,7969,2023
BB07785,Clothing,24532,253,6206596,1613714.96,26,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 2,7,18-25,Male,7290,2024
BB07786,Electronics,36137,84,3035508,971362.56,32,Convenience Store,Small,North,Uttar Pradesh,Lucknow,Tier 2,7,46+,Female,1493,2021
BB07787,Electronics,32236,117,3771612,942903.0,25,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 1,11,46+,Female,1320,2021
BB07788,Personal Care,29316,124,3635184,1163258.88,32,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 1,1,36-45,Female,6156,2024
BB07789,Personal Care,46248,425,19655400,5110404.0,26,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,13,46+,Male,1280,2023
BB07790,Electronics,33430,45,1504350,315913.5,21,Supermarket,Large,South,Karnataka,Bangalore,Tier 1,1,36-45,Male,2749,2024
BB07791,Personal Care,47220,268,12654960,4049587.2,32,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 1,10,46+,Female,4713,2021
BB07792,Clothing,64,478,30592,9483.52,31,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,9,18-25,Male,6649,2021
BB07793,Home & Kitchen,28369,106,3007114,1052489.9,35,Convenience Store,Small,South,Karnataka,Bangalore,Tier 3,8,26-35,Female,3122,2024
BB07794,Clothing,26099,43,1122257,246896.54,22,Convenience Store,Small,West,Maharashtra,Pune,Tier 3,6,26-35,Female,4173,2024
BB07795,Clothing,22924,374,8573576,2915015.84,34,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,15,18-25,Male,7124,2023
BB07796,Electronics,47607,25,1190175,238035.0,20,Supermarket,Small,West,Maharashtra,Pune,Tier 1,1,36-45,Female,7773,2020
BB07797,Clothing,41659,314,13080926,3008612.98,23,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,6,18-25,Female,2782,2022
BB07798,Electronics,11421,140,1598940,399735.0,25,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,5,36-45,Female,1369,2024
BB07799,Grocery,6085,149,906665,253866.2,28,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 3,6,36-45,Male,1958,2020
BB07800,Personal Care,44984,440,19792960,4156521.6,21,Supermarket,Medium,East,West Bengal,Kolkata,Tier 2,15,26-35,Male,6177,2024
BB07801,Electronics,47124,408,19226592,5960243.52,31,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 2,5,46+,Female,5730,2020
BB07802,Personal Care,1055,337,355535,71107.0,20,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,11,18-25,Male,6876,2023
BB07803,Electronics,14113,216,3048408,762102.0,25,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 2,7,36-45,Male,7295,2020
BB07804,Grocery,41754,425,17745450,5855998.5,33,Supermarket,Large,North,Delhi,New Delhi,Tier 2,13,26-35,Female,7796,2021
BB07805,Clothing,36228,275,9962700,1892913.0,19,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 2,7,18-25,Female,6861,2024
BB07806,Clothing,42904,163,6993352,2237872.64,32,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 3,8,46+,Female,4903,2020
BB07807,Clothing,11368,104,1182272,319213.44,27,Supermarket,Large,North,Delhi,New Delhi,Tier 3,8,46+,Female,2531,2024
BB07808,Clothing,30427,303,9219381,1936070.01,21,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,5,36-45,Female,5984,2023
BB07809,Personal Care,13659,354,4835286,1595644.38,33,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,2,46+,Male,5255,2024
BB07810,Personal Care,20842,268,5585656,1005418.08,18,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 3,14,46+,Male,7866,2021
BB07811,Home & Kitchen,19398,335,6498330,974749.5,15,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,15,46+,Female,1393,2024
BB07812,Home & Kitchen,36732,204,7493328,2098131.84,28,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 1,11,18-25,Male,2873,2021
BB07813,Home & Kitchen,23311,409,9534199,2383549.75,25,Supermarket,Large,North,Delhi,New Delhi,Tier 2,11,46+,Male,1805,2020
BB07814,Electronics,24964,231,5766684,1038003.12,18,Convenience Store,Small,West,Maharashtra,Pune,Tier 1,13,46+,Male,3017,2022
BB07815,Personal Care,4927,300,1478100,339963.0,23,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,13,26-35,Female,6246,2021
BB07816,Grocery,27086,489,13245054,2516560.26,19,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,11,46+,Female,3002,2021
BB07817,Grocery,34804,174,6055896,1211179.2,20,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,11,26-35,Female,585,2023
BB07818,Personal Care,35972,25,899300,161874.0,18,Supermarket,Large,West,Maharashtra,Pune,Tier 3,15,18-25,Male,3489,2020
BB07819,Clothing,25174,27,679698,156330.54,23,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,6,46+,Male,7565,2020
BB07820,Grocery,40989,497,20371533,5704029.24,28,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 2,14,36-45,Male,4535,2023
BB07821,Personal Care,10741,484,5198644,935755.92,18,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 3,13,18-25,Male,1419,2021
BB07822,Grocery,3731,234,873054,165880.26,19,Supermarket,Large,West,Maharashtra,Pune,Tier 3,1,18-25,Male,1075,2020
BB07823,Electronics,9069,434,3935946,629751.36,16,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 1,1,36-45,Female,4378,2024
BB07824,Personal Care,17534,248,4348432,826202.08,19,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 2,6,46+,Male,6203,2022
BB07825,Grocery,22812,22,501864,150559.2,30,Convenience Store,Large,North,Delhi,New Delhi,Tier 1,3,36-45,Female,3673,2020
BB07826,Electronics,8259,6,49554,15857.28,32,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,5,36-45,Female,2506,2022
BB07827,Grocery,5026,490,2462740,541802.8,22,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 3,5,18-25,Female,7334,2022
BB07828,Clothing,37552,449,16860848,5226862.88,31,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,4,18-25,Female,6130,2024
BB07829,Grocery,15290,424,6482960,972444.0,15,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 2,11,46+,Male,3272,2023
BB07830,Personal Care,43998,447,19667106,6293473.92,32,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,7,36-45,Female,4455,2024
BB07831,Home & Kitchen,31268,170,5315560,1860446.0,35,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,11,26-35,Female,5072,2024
BB07832,Personal Care,23227,273,6340971,1458423.33,23,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,13,26-35,Male,579,2023
BB07833,Personal Care,44107,427,18833689,4896759.14,26,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,13,46+,Male,5585,2024
BB07834,Personal Care,6439,375,2414625,362193.75,15,Supermarket,Small,South,Karnataka,Bangalore,Tier 1,4,18-25,Female,6643,2022
BB07835,Home & Kitchen,4964,378,1876392,375278.4,20,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 3,15,36-45,Male,2194,2022
BB07836,Personal Care,13720,17,233240,41983.2,18,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,3,46+,Female,3994,2021
BB07837,Grocery,17526,471,8254746,2146233.96,26,Convenience Store,Large,East,West Bengal,Kolkata,Tier 2,8,36-45,Male,6203,2024
BB07838,Personal Care,23774,484,11506616,2416389.36,21,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 3,5,46+,Male,2578,2024
BB07839,Grocery,8610,385,3314850,828712.5,25,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 3,10,46+,Female,1278,2024
BB07840,Personal Care,32913,173,5693949,1879003.17,33,Supermarket,Large,North,Uttar Pradesh,Lucknow,Tier 2,14,26-35,Male,6173,2022
BB07841,Electronics,8734,417,3642078,546311.7,15,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 2,11,26-35,Male,6893,2024
BB07842,Clothing,17608,110,1936880,387376.0,20,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,1,36-45,Female,2593,2024
BB07843,Home & Kitchen,44217,467,20649339,4129867.8,20,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 3,12,18-25,Male,4554,2024
BB07844,Personal Care,29563,496,14663248,4252341.92,29,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 1,6,26-35,Male,6607,2021
BB07845,Electronics,15138,33,499554,134879.58,27,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,12,18-25,Male,6156,2020
BB07846,Clothing,31639,251,7941389,2779486.15,35,Supermarket,Medium,North,Delhi,New Delhi,Tier 2,3,36-45,Male,5147,2022
BB07847,Grocery,20739,102,2115378,507690.72,24,Supermarket,Medium,North,Delhi,New Delhi,Tier 1,3,18-25,Female,798,2024
BB07848,Home & Kitchen,36459,31,1130229,192138.93,17,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,10,18-25,Male,900,2023
BB07849,Electronics,45894,365,16751310,4187827.5,25,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,9,46+,Female,2734,2022
BB07850,Clothing,49533,92,4557036,1458251.52,32,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 2,1,36-45,Female,7128,2023
BB07851,Clothing,8888,452,4017376,682953.92,17,Supermarket,Medium,West,Maharashtra,Pune,Tier 3,13,18-25,Female,1192,2020
BB07852,Clothing,1342,254,340868,68173.6,20,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 2,7,26-35,Male,3354,2022
BB07853,Grocery,40308,139,5602812,1848927.96,33,Supermarket,Medium,North,Delhi,New Delhi,Tier 2,9,46+,Male,3570,2021
BB07854,Electronics,21559,470,10132730,2837164.4,28,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,8,46+,Female,1314,2022
BB07855,Clothing,48087,229,11011923,3633934.59,33,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,8,46+,Male,1733,2020
BB07856,Home & Kitchen,1977,377,745329,171425.67,23,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,15,36-45,Female,5344,2022
BB07857,Grocery,24792,375,9297000,1487520.0,16,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 1,6,26-35,Male,6906,2024
BB07858,Clothing,28670,383,10980610,2305928.1,21,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,2,26-35,Female,7670,2023
BB07859,Home & Kitchen,39873,326,12998598,1949789.7,15,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,1,46+,Female,1612,2022
BB07860,Home & Kitchen,49258,112,5516896,1710237.76,31,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 1,4,18-25,Female,4379,2024
BB07861,Personal Care,17956,234,4201704,966391.92,23,Supermarket,Small,West,Maharashtra,Mumbai,Tier 1,4,46+,Male,6313,2021
BB07862,Electronics,46279,492,22769268,4781546.28,21,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,12,46+,Male,6454,2020
BB07863,Grocery,2251,246,553746,138436.5,25,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,11,36-45,Female,6177,2022
BB07864,Clothing,26209,14,366926,99070.02,27,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 3,15,36-45,Female,2728,2020
BB07865,Home & Kitchen,5322,407,2166054,563174.04,26,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,15,26-35,Female,2208,2024
BB07866,Electronics,15733,121,1903693,380738.6,20,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 2,14,26-35,Male,4758,2021
BB07867,Grocery,21748,31,674188,161805.12,24,Supermarket,Large,West,Maharashtra,Pune,Tier 1,1,18-25,Male,2327,2024
BB07868,Electronics,17083,52,888316,230962.16,26,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 3,2,46+,Male,526,2024
BB07869,Grocery,8594,201,1727394,587313.96,34,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,7,36-45,Female,4763,2023
BB07870,Home & Kitchen,19571,448,8767808,2981054.72,34,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 1,1,26-35,Male,1804,2022
BB07871,Electronics,4768,99,472032,146329.92,31,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,2,26-35,Male,3511,2020
BB07872,Clothing,42498,221,9392058,1972332.18,21,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,4,18-25,Male,3106,2020
BB07873,Home & Kitchen,7581,455,3449355,896832.3,26,Convenience Store,Large,South,Karnataka,Bangalore,Tier 1,13,18-25,Male,3417,2020
BB07874,Personal Care,29436,211,6210996,1055869.32,17,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 1,15,26-35,Female,6370,2022
BB07875,Personal Care,6658,404,2689832,833847.92,31,Convenience Store,Small,South,Karnataka,Bangalore,Tier 3,3,46+,Female,4613,2024
BB07876,Clothing,2537,89,225793,33868.95,15,Supermarket,Large,North,Delhi,New Delhi,Tier 2,14,36-45,Male,6098,2020
BB07877,Personal Care,16266,346,5628036,1013046.48,18,Supermarket,Large,North,Delhi,New Delhi,Tier 2,10,26-35,Female,2982,2021
BB07878,Clothing,9112,499,4546888,1227659.76,27,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 2,6,36-45,Female,6105,2022
BB07879,Personal Care,20612,40,824480,239099.2,29,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,5,46+,Female,4507,2024
BB07880,Personal Care,7500,236,1770000,566400.0,32,Convenience Store,Large,North,Delhi,New Delhi,Tier 1,14,46+,Male,7857,2021
BB07881,Personal Care,27376,475,13003600,2860792.0,22,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 1,14,18-25,Female,7929,2024
BB07882,Electronics,7487,475,3556325,1102460.75,31,Supermarket,Large,East,West Bengal,Kolkata,Tier 3,11,26-35,Male,7650,2023
BB07883,Grocery,38380,57,2187660,590668.2,27,Supermarket,Large,West,Maharashtra,Mumbai,Tier 2,9,46+,Female,3741,2020
BB07884,Grocery,25369,27,684963,178090.38,26,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 3,7,46+,Female,1310,2020
BB07885,Electronics,46623,277,12914571,3745225.59,29,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,12,18-25,Male,1534,2023
BB07886,Grocery,43514,300,13054200,2871924.0,22,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,12,46+,Male,5396,2024
BB07887,Clothing,33561,458,15370938,4918700.16,32,Supermarket,Small,North,Uttar Pradesh,Lucknow,Tier 1,8,18-25,Female,6608,2022
BB07888,Home & Kitchen,46278,34,1573452,298955.88,19,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 3,13,46+,Female,3823,2020
BB07889,Home & Kitchen,15324,181,2773644,721147.44,26,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,3,36-45,Male,3551,2020
BB07890,Personal Care,2462,488,1201456,204247.52,17,Supermarket,Medium,North,Delhi,New Delhi,Tier 2,4,26-35,Female,830,2022
BB07891,Home & Kitchen,11284,369,4163796,1374052.68,33,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,2,36-45,Male,1725,2020
BB07892,Grocery,5311,60,318660,95598.0,30,Convenience Store,Small,North,Delhi,New Delhi,Tier 1,7,26-35,Male,6285,2023
BB07893,Personal Care,31941,500,15970500,5429970.0,34,Convenience Store,Small,South,Karnataka,Bangalore,Tier 2,9,36-45,Male,5700,2023
BB07894,Personal Care,34220,348,11908560,2500797.6,21,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,13,46+,Male,4629,2021
BB07895,Electronics,22077,268,5916636,1597491.72,27,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,13,18-25,Male,509,2024
BB07896,Clothing,46451,445,20670695,5167673.75,25,Supermarket,Medium,West,Maharashtra,Pune,Tier 1,4,36-45,Female,1207,2020
BB07897,Grocery,32879,242,7956718,1352642.06,17,Supermarket,Large,East,West Bengal,Kolkata,Tier 3,5,26-35,Female,7887,2021
BB07898,Electronics,5233,214,1119862,235171.02,21,Supermarket,Small,West,Maharashtra,Mumbai,Tier 1,6,18-25,Male,2220,2020
BB07899,Grocery,19250,61,1174250,387502.5,33,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,15,36-45,Female,6862,2024
BB07900,Personal Care,37661,145,5460845,1365211.25,25,Convenience Store,Small,North,Uttar Pradesh,Lucknow,Tier 3,10,46+,Female,3342,2023
BB07901,Grocery,38796,51,1978596,554006.88,28,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,15,36-45,Male,3473,2024
BB07902,Home & Kitchen,19685,174,3425190,787793.7,23,Convenience Store,Medium,West,Maharashtra,Pune,Tier 3,4,36-45,Female,5162,2022
BB07903,Grocery,42753,282,12056346,2049578.82,17,Convenience Store,Small,South,Karnataka,Bangalore,Tier 3,14,36-45,Male,665,2020
BB07904,Home & Kitchen,29980,85,2548300,407728.0,16,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 3,5,46+,Male,2803,2023
BB07905,Clothing,13614,440,5990160,1737146.4,29,Convenience Store,Large,North,Delhi,New Delhi,Tier 2,8,36-45,Female,613,2023
BB07906,Personal Care,36389,291,10589199,3706219.65,35,Supermarket,Small,West,Maharashtra,Mumbai,Tier 2,6,46+,Male,6669,2020
BB07907,Personal Care,48443,111,5377173,1398064.98,26,Convenience Store,Small,East,West Bengal,Kolkata,Tier 3,1,46+,Male,6589,2024
BB07908,Grocery,43640,301,13135640,4334761.2,33,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,12,18-25,Female,2744,2021
BB07909,Clothing,8695,156,1356420,434054.4,32,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,12,26-35,Female,5301,2023
BB07910,Clothing,29747,79,2350013,493502.73,21,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,5,26-35,Female,3398,2024
BB07911,Electronics,9786,318,3111948,653509.08,21,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,11,46+,Female,1507,2022
BB07912,Electronics,12292,173,2126516,382772.88,18,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,11,18-25,Male,1359,2020
BB07913,Grocery,10309,347,3577223,1001622.44,28,Supermarket,Large,West,Maharashtra,Pune,Tier 2,2,46+,Male,7694,2021
BB07914,Home & Kitchen,44233,401,17737433,5853352.89,33,Convenience Store,Large,South,Karnataka,Bangalore,Tier 1,1,46+,Male,3934,2022
BB07915,Electronics,40544,120,4865280,1410931.2,29,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,5,46+,Female,6398,2020
BB07916,Clothing,45593,274,12492482,2498496.4,20,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,6,46+,Male,6837,2024
BB07917,Electronics,33952,193,6552736,1834766.08,28,Supermarket,Small,East,West Bengal,Kolkata,Tier 3,7,18-25,Male,4753,2023
BB07918,Grocery,32117,166,5331422,1119598.62,21,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,10,46+,Female,550,2021
BB07919,Clothing,7582,34,257788,56713.36,22,Supermarket,Large,North,Delhi,New Delhi,Tier 3,1,26-35,Female,3091,2021
BB07920,Personal Care,8262,86,710532,191843.64,27,Supermarket,Large,West,Maharashtra,Pune,Tier 1,10,46+,Female,7017,2023
BB07921,Home & Kitchen,45773,217,9932741,3079149.71,31,Convenience Store,Medium,West,Maharashtra,Pune,Tier 3,8,36-45,Male,7164,2020
BB07922,Personal Care,41992,447,18770424,6006535.68,32,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,5,26-35,Male,2204,2020
BB07923,Personal Care,6457,18,116226,23245.2,20,Convenience Store,Large,North,Delhi,New Delhi,Tier 1,14,18-25,Male,5937,2020
BB07924,Home & Kitchen,2059,349,718591,114974.56,16,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 3,8,26-35,Female,3582,2022
BB07925,Personal Care,30184,92,2776928,805309.12,29,Supermarket,Small,South,Karnataka,Bangalore,Tier 2,11,46+,Male,3475,2024
BB07926,Home & Kitchen,12702,82,1041564,364547.4,35,Supermarket,Medium,West,Maharashtra,Pune,Tier 1,4,46+,Male,3711,2021
BB07927,Personal Care,22515,57,1283355,372172.95,29,Supermarket,Medium,South,Karnataka,Bangalore,Tier 3,13,18-25,Female,4210,2024
BB07928,Home & Kitchen,14057,89,1251073,250214.6,20,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,7,26-35,Male,2440,2022
BB07929,Grocery,31148,271,8441108,2025865.92,24,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 1,1,36-45,Female,3211,2023
