Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Year
BB09025,Personal Care,4671,32,149472,29894.4,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,15,26-35,2024
BB09026,Home & Kitchen,2976,77,229152,27498.24,Hypermarket,Large,North,Punjab,Amritsar,Tier 3,7,18-25,2020
BB09027,Personal Care,4046,34,137564,27512.8,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,1,46+,2022
BB09028,Electronics,2025,101,204525,36814.5,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,8,26-35,2024
BB09029,Personal Care,138,34,4692,938.4,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,5,26-35,2020
BB09030,Personal Care,2375,37,87875,17575.0,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,15,46+,2024
BB09031,Clothing,3735,108,403380,60507.0,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,15,36-45,2020
BB09032,Home & Kitchen,1289,25,32225,3867.0,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,13,46+,2023
BB09033,Home & Kitchen,4690,120,562800,67536.0,Hypermarket,Small,South,Tamil Nadu,Chennai,Tier 1,14,36-45,2024
BB09034,Electronics,2594,24,62256,11206.08,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,3,46+,2022
BB09035,Personal Care,1681,39,65559,13111.8,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,9,18-25,2022
BB09036,Personal Care,3822,62,236964,47392.8,Hypermarket,Large,West,Gujarat,Surat,Tier 2,7,18-25,2020
BB09037,Personal Care,4377,100,437700,87540.0,Supermarket,Large,North,Punjab,Amritsar,Tier 3,12,26-35,2021
BB09038,Personal Care,2933,26,76258,15251.6,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,13,36-45,2022
BB09039,Electronics,4484,74,331816,59726.88,Convenience Store,Large,North,Punjab,Ludhiana,Tier 3,3,26-35,2021
BB09040,Home & Kitchen,2955,39,115245,13829.4,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,13,46+,2021
BB09041,Grocery,4482,16,71712,5736.96,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,11,18-25,2023
BB09042,Personal Care,1068,26,27768,5553.6,Hypermarket,Large,West,Maharashtra,Mumbai,Tier 1,1,36-45,2021
BB09043,Personal Care,2158,81,174798,34959.6,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,14,18-25,2024
BB09044,Clothing,3959,55,217745,32661.75,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,9,26-35,2023
BB09045,Electronics,2490,85,211650,38097.0,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,4,36-45,2024
BB09046,Electronics,4614,27,124578,22424.04,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,12,36-45,2022
BB09047,Electronics,4031,5,20155,3627.9,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,5,26-35,2023
BB09048,Home & Kitchen,2227,104,231608,27792.96,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,10,18-25,2022
BB09049,Personal Care,2971,12,35652,7130.4,Supermarket,Medium,North,Haryana,Gurgaon,Tier 3,13,36-45,2023
BB09050,Home & Kitchen,2367,83,196461,23575.32,Supermarket,Large,East,Odisha,Cuttack,Tier 3,3,26-35,2021
BB09051,Electronics,169,66,11154,2007.72,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,7,36-45,2022
BB09052,Home & Kitchen,4557,36,164052,19686.24,Hypermarket,Medium,North,Punjab,Amritsar,Tier 3,5,18-25,2021
BB09053,Clothing,4683,38,177954,26693.1,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,9,36-45,2020
BB09054,Personal Care,4655,13,60515,12103.0,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,5,18-25,2022
BB09055,Grocery,1305,103,134415,10753.2,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,14,26-35,2020
BB09056,Clothing,3563,81,288603,43290.45,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,15,36-45,2022
BB09057,Clothing,2635,71,187085,28062.75,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,8,36-45,2023
BB09058,Personal Care,1648,58,95584,19116.8,Supermarket,Small,East,Odisha,Cuttack,Tier 3,15,36-45,2022
BB09059,Grocery,4119,79,325401,26032.08,Hypermarket,Medium,North,Haryana,Faridabad,Tier 3,9,26-35,2024
BB09060,Clothing,1243,4,4972,745.8,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,8,18-25,2023
BB09061,Electronics,4262,16,68192,12274.56,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,3,26-35,2020
BB09062,Electronics,4721,119,561799,101123.82,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,9,46+,2020
BB09063,Personal Care,3694,34,125596,25119.2,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,1,26-35,2022
BB09064,Electronics,1486,87,129282,23270.76,Supermarket,Large,West,Maharashtra,Pune,Tier 2,10,36-45,2024
BB09065,Grocery,4595,29,133255,10660.4,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,9,18-25,2023
BB09066,Grocery,3723,83,309009,24720.72,Hypermarket,Small,West,Gujarat,Surat,Tier 2,6,18-25,2020
BB09067,Grocery,3015,78,235170,18813.6,Convenience Store,Medium,East,West Bengal,Durgapur,Tier 3,7,18-25,2024
BB09068,Electronics,863,118,101834,18330.12,Supermarket,Small,North,Delhi,New Delhi,Tier 3,5,36-45,2024
BB09069,Personal Care,2308,49,113092,22618.4,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,8,18-25,2020
BB09070,Personal Care,2431,66,160446,32089.2,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,3,26-35,2022
BB09071,Clothing,3625,70,253750,38062.5,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,1,18-25,2024
BB09072,Home & Kitchen,3969,94,373086,44770.32,Supermarket,Small,East,Odisha,Cuttack,Tier 3,3,46+,2020
BB09073,Personal Care,2687,31,83297,16659.4,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,8,46+,2022
BB09074,Grocery,1549,5,7745,619.6,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,12,36-45,2020
BB09075,Home & Kitchen,4317,87,375579,45069.48,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,10,36-45,2020
BB09076,Electronics,4616,75,346200,62316.0,Hypermarket,Large,South,Telangana,Hyderabad,Tier 1,8,46+,2024
BB09077,Home & Kitchen,1237,92,113804,13656.48,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,12,46+,2023
BB09078,Home & Kitchen,3320,94,312080,37449.6,Supermarket,Large,East,Odisha,Cuttack,Tier 3,10,18-25,2020
BB09079,Grocery,2625,117,307125,24570.0,Hypermarket,Small,East,Odisha,Cuttack,Tier 3,15,36-45,2024
BB09080,Grocery,2886,119,343434,27474.72,Hypermarket,Medium,West,Maharashtra,Mumbai,Tier 1,11,18-25,2022
BB09081,Grocery,847,19,16093,1287.44,Convenience Store,Medium,North,Punjab,Amritsar,Tier 3,9,46+,2023
BB09082,Personal Care,4821,7,33747,6749.4,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,14,36-45,2024
BB09083,Clothing,2348,107,251236,37685.4,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,7,26-35,2020
BB09084,Grocery,1281,110,140910,11272.8,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,4,46+,2020
BB09085,Electronics,3508,30,105240,18943.2,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,8,18-25,2022
BB09086,Home & Kitchen,160,53,8480,1017.6,Supermarket,Small,West,Maharashtra,Pune,Tier 2,7,26-35,2022
BB09087,Personal Care,3322,34,112948,22589.6,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,5,46+,2024
BB09088,Grocery,531,94,49914,3993.12,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,7,36-45,2021
BB09089,Electronics,559,12,6708,1207.44,Hypermarket,Small,West,Maharashtra,Nagpur,Tier 3,8,18-25,2022
BB09090,Home & Kitchen,4104,51,209304,25116.48,Supermarket,Large,East,Odisha,Cuttack,Tier 3,3,26-35,2024
BB09091,Clothing,731,16,11696,1754.4,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,7,36-45,2021
BB09092,Clothing,174,67,11658,1748.7,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,14,26-35,2020
BB09093,Personal Care,3800,59,224200,44840.0,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,2,18-25,2020
BB09094,Clothing,3456,1,3456,518.4,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,13,46+,2023
BB09095,Home & Kitchen,2552,43,109736,13168.32,Hypermarket,Medium,East,Odisha,Cuttack,Tier 3,15,26-35,2023
BB09096,Grocery,274,103,28222,2257.76,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,11,26-35,2021
BB09097,Clothing,4909,38,186542,27981.3,Supermarket,Large,North,Haryana,Faridabad,Tier 3,12,26-35,2020
BB09098,Clothing,929,92,85468,12820.2,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,12,18-25,2021
BB09099,Grocery,3505,78,273390,21871.2,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,2,36-45,2022
BB09100,Electronics,3389,67,227063,40871.34,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,14,18-25,2023
BB09101,Grocery,2572,72,185184,14814.72,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,7,46+,2020
BB09102,Electronics,3324,3,9972,1794.96,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,11,18-25,2021
BB09103,Electronics,3044,93,283092,50956.56,Supermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,11,36-45,2021
BB09104,Clothing,3989,43,171527,25729.05,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,14,18-25,2021
BB09105,Clothing,3820,119,454580,68187.0,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,9,36-45,2021
BB09106,Clothing,1080,62,66960,10044.0,Supermarket,Small,West,Maharashtra,Pune,Tier 2,3,26-35,2021
BB09107,Grocery,2314,91,210574,16845.92,Hypermarket,Medium,South,Telangana,Hyderabad,Tier 1,2,46+,2023
BB09108,Grocery,2837,28,79436,6354.88,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,5,18-25,2021
BB09109,Grocery,590,44,25960,2076.8,Hypermarket,Medium,South,Karnataka,Bengaluru,Tier 1,11,36-45,2023
BB09110,Personal Care,2098,58,121684,24336.8,Convenience Store,Small,West,Gujarat,Surat,Tier 2,14,26-35,2021
BB09111,Home & Kitchen,3670,9,33030,3963.6,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,12,36-45,2023
BB09112,Home & Kitchen,4088,118,482384,57886.08,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,7,36-45,2022
BB09113,Home & Kitchen,571,64,36544,4385.28,Supermarket,Large,East,Odisha,Cuttack,Tier 3,11,26-35,2021
BB09114,Personal Care,830,59,48970,9794.0,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,8,18-25,2022
BB09115,Grocery,353,89,31417,2513.36,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,11,46+,2024
BB09116,Home & Kitchen,1257,11,13827,1659.24,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,12,26-35,2024
BB09117,Grocery,2540,50,127000,10160.0,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,5,36-45,2024
BB09118,Home & Kitchen,1587,94,149178,17901.36,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,10,36-45,2022
BB09119,Home & Kitchen,1596,103,164388,19726.56,Hypermarket,Small,East,Odisha,Cuttack,Tier 3,12,46+,2020
BB09120,Personal Care,2720,76,206720,41344.0,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,1,26-35,2024
BB09121,Personal Care,2051,55,112805,22561.0,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,9,18-25,2023
BB09122,Electronics,1439,68,97852,17613.36,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,8,26-35,2023
BB09123,Electronics,888,62,55056,9910.08,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,4,46+,2024
BB09124,Home & Kitchen,2209,82,181138,21736.56,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,1,46+,2024
BB09125,Electronics,915,76,69540,12517.2,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,11,18-25,2020
BB09126,Electronics,4449,32,142368,25626.24,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,13,18-25,2023
BB09127,Clothing,2373,46,109158,16373.7,Supermarket,Medium,West,Gujarat,Surat,Tier 2,1,46+,2022
BB09128,Grocery,3046,75,228450,18276.0,Hypermarket,Medium,North,Haryana,Faridabad,Tier 3,5,26-35,2023
BB09129,Grocery,4746,65,308490,24679.2,Hypermarket,Large,West,Maharashtra,Pune,Tier 2,15,36-45,2023
BB09130,Clothing,4441,59,262019,39302.85,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,9,36-45,2021
BB09131,Electronics,1003,46,46138,8304.84,Hypermarket,Large,West,Maharashtra,Mumbai,Tier 1,12,46+,2020
BB09132,Grocery,3688,57,210216,16817.28,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,9,46+,2024
BB09133,Clothing,4084,10,40840,6126.0,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,2,26-35,2023
BB09134,Grocery,2303,71,163513,13081.04,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,6,18-25,2023
BB09135,Home & Kitchen,1312,11,14432,1731.84,Hypermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,1,46+,2024
BB09136,Clothing,2510,53,133030,19954.5,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,8,36-45,2023
BB09137,Personal Care,4691,69,323679,64735.8,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,10,36-45,2020
BB09138,Personal Care,2195,111,243645,48729.0,Supermarket,Medium,East,West Bengal,Durgapur,Tier 3,15,46+,2020
BB09139,Grocery,1206,43,51858,4148.64,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,2,26-35,2021
BB09140,Home & Kitchen,2523,2,5046,605.52,Convenience Store,Large,North,Punjab,Amritsar,Tier 3,9,36-45,2020
BB09141,Electronics,2707,55,148885,26799.3,Supermarket,Small,North,Punjab,Ludhiana,Tier 3,15,36-45,2020
BB09142,Electronics,3610,50,180500,32490.0,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,7,46+,2023
BB09143,Grocery,2136,25,53400,4272.0,Convenience Store,Medium,South,Karnataka,Bengaluru,Tier 1,14,26-35,2020
BB09144,Clothing,2660,81,215460,32319.0,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,5,18-25,2022
BB09145,Grocery,2801,112,313712,25096.96,Hypermarket,Medium,South,Telangana,Hyderabad,Tier 1,1,18-25,2020
BB09146,Electronics,1987,21,41727,7510.86,Supermarket,Medium,North,Haryana,Gurgaon,Tier 3,8,18-25,2021
BB09147,Clothing,4266,4,17064,2559.6,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,10,36-45,2024
BB09148,Clothing,77,2,154,23.1,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,5,46+,2020
BB09149,Clothing,4869,68,331092,49663.8,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,9,18-25,2020
BB09150,Grocery,4590,120,550800,44064.0,Hypermarket,Small,North,Haryana,Faridabad,Tier 3,5,18-25,2024
BB09151,Grocery,4180,60,250800,20064.0,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,6,18-25,2024
BB09152,Grocery,4722,34,160548,12843.84,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,8,46+,2024
BB09153,Clothing,1988,5,9940,1491.0,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,8,46+,2024
BB09154,Clothing,1845,54,99630,14944.5,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,9,46+,2023
BB09155,Clothing,2738,33,90354,13553.1,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,1,36-45,2023
BB09156,Grocery,3076,70,215320,17225.6,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,2,46+,2021
BB09157,Home & Kitchen,4607,40,184280,22113.6,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,13,26-35,2024
BB09158,Personal Care,3595,94,337930,67586.0,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,14,36-45,2021
BB09159,Personal Care,2647,66,174702,34940.4,Supermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,11,36-45,2020
BB09160,Clothing,598,62,37076,5561.4,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,11,46+,2021
BB09161,Electronics,2591,29,75139,13525.02,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,12,46+,2021
BB09162,Personal Care,4862,70,340340,68068.0,Hypermarket,Large,West,Gujarat,Surat,Tier 2,7,46+,2023
BB09163,Home & Kitchen,2370,51,120870,14504.4,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,4,26-35,2021
BB09164,Personal Care,218,4,872,174.4,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,12,18-25,2022
BB09165,Clothing,2827,102,288354,43253.1,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,9,36-45,2023
BB09166,Clothing,4168,72,300096,45014.4,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,8,46+,2021
BB09167,Grocery,3809,89,339001,27120.08,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,4,46+,2023
BB09168,Home & Kitchen,3083,117,360711,43285.32,Supermarket,Large,West,Gujarat,Surat,Tier 2,8,36-45,2022
BB09169,Grocery,4908,112,549696,43975.68,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,12,26-35,2020
BB09170,Home & Kitchen,1624,16,25984,3118.08,Supermarket,Small,North,Haryana,Faridabad,Tier 3,4,36-45,2024
BB09171,Personal Care,763,35,26705,5341.0,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,13,26-35,2020
BB09172,Clothing,4695,8,37560,5634.0,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,1,18-25,2024
BB09173,Home & Kitchen,4343,34,147662,17719.44,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,3,26-35,2020
BB09174,Grocery,851,21,17871,1429.68,Supermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,3,18-25,2023
BB09175,Home & Kitchen,1255,37,46435,5572.2,Convenience Store,Medium,South,Tamil Nadu,Coimbatore,Tier 2,12,18-25,2023
BB09176,Clothing,2176,59,128384,19257.6,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,12,26-35,2024
BB09177,Grocery,3767,103,388001,31040.08,Convenience Store,Medium,South,Tamil Nadu,Coimbatore,Tier 2,12,18-25,2024
BB09178,Home & Kitchen,3609,80,288720,34646.4,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,8,36-45,2022
BB09179,Personal Care,3658,82,299956,59991.2,Supermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,3,26-35,2023
BB09180,Grocery,1840,54,99360,7948.8,Convenience Store,Small,East,Odisha,Cuttack,Tier 3,8,18-25,2021
BB09181,Electronics,4233,40,169320,30477.6,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,13,26-35,2020
BB09182,Grocery,1269,3,3807,304.56,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,2,46+,2022
BB09183,Clothing,2689,88,236632,35494.8,Hypermarket,Small,South,Tamil Nadu,Chennai,Tier 1,5,36-45,2022
BB09184,Electronics,4446,93,413478,74426.04,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,10,26-35,2024
BB09185,Electronics,856,84,71904,12942.72,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,9,46+,2024
BB09186,Clothing,744,85,63240,9486.0,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,5,26-35,2022
BB09187,Personal Care,1381,101,139481,27896.2,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,4,18-25,2022
BB09188,Personal Care,1886,80,150880,30176.0,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,13,36-45,2023
BB09189,Electronics,2490,21,52290,9412.2,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,14,26-35,2023
BB09190,Grocery,3645,115,419175,33534.0,Supermarket,Small,East,Odisha,Cuttack,Tier 3,10,18-25,2022
BB09191,Home & Kitchen,3952,79,312208,37464.96,Supermarket,Large,North,Punjab,Amritsar,Tier 3,5,46+,2020
BB09192,Clothing,2425,83,201275,30191.25,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,4,46+,2024
BB09193,Electronics,4054,22,89188,16053.84,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,11,46+,2022
BB09194,Clothing,1364,46,62744,9411.6,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,12,18-25,2020
BB09195,Electronics,1858,25,46450,8361.0,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,12,26-35,2024
BB09196,Home & Kitchen,1136,99,112464,13495.68,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,4,18-25,2023
BB09197,Personal Care,1059,108,114372,22874.4,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,6,26-35,2021
BB09198,Clothing,4717,93,438681,65802.15,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,13,18-25,2020
BB09199,Electronics,4467,56,250152,45027.36,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,14,46+,2023
BB09200,Grocery,2203,6,13218,1057.44,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,3,46+,2020
BB09201,Clothing,3772,13,49036,7355.4,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,2,46+,2023
BB09202,Grocery,2827,86,243122,19449.76,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,11,46+,2020
BB09203,Personal Care,859,72,61848,12369.6,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,3,36-45,2021
BB09204,Personal Care,1441,9,12969,2593.8,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,3,18-25,2023
BB09205,Electronics,4631,75,347325,62518.5,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,7,36-45,2023
BB09206,Electronics,1747,85,148495,26729.1,Hypermarket,Medium,West,Maharashtra,Mumbai,Tier 1,3,18-25,2021
BB09207,Clothing,1373,39,53547,8032.05,Convenience Store,Large,West,Gujarat,Surat,Tier 2,9,18-25,2022
BB09208,Personal Care,2333,58,135314,27062.8,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,14,36-45,2020
BB09209,Clothing,2430,22,53460,8019.0,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,2,18-25,2023
BB09210,Grocery,3348,105,351540,28123.2,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,7,18-25,2020
BB09211,Clothing,3941,42,165522,24828.3,Supermarket,Small,West,Gujarat,Surat,Tier 2,14,36-45,2020
BB09212,Clothing,4998,22,109956,16493.4,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,7,26-35,2023
BB09213,Clothing,2772,48,133056,19958.4,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,4,36-45,2020
BB09214,Electronics,1130,73,82490,14848.2,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,3,36-45,2021
BB09215,Electronics,1571,37,58127,10462.86,Supermarket,Medium,North,Punjab,Ludhiana,Tier 3,1,18-25,2024
BB09216,Home & Kitchen,788,116,91408,10968.96,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,9,18-25,2022
BB09217,Home & Kitchen,3512,47,165064,19807.68,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,10,26-35,2021
BB09218,Electronics,773,44,34012,6122.16,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,9,36-45,2024
BB09219,Electronics,3924,11,43164,7769.52,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,6,46+,2023
BB09220,Home & Kitchen,395,91,35945,4313.4,Hypermarket,Small,West,Maharashtra,Nagpur,Tier 3,7,46+,2023
BB09221,Grocery,3106,119,369614,29569.12,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,1,46+,2021
BB09222,Personal Care,4820,61,294020,58804.0,Hypermarket,Medium,East,Odisha,Cuttack,Tier 3,5,26-35,2023
BB09223,Personal Care,503,101,50803,10160.6,Hypermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,7,46+,2024
BB09224,Grocery,3549,50,177450,14196.0,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,7,26-35,2023
BB09225,Electronics,733,65,47645,8576.1,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,8,26-35,2022
BB09226,Personal Care,2164,1,2164,432.8,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,8,46+,2024
BB09227,Electronics,1512,101,152712,27488.16,Supermarket,Large,North,Haryana,Gurgaon,Tier 3,12,36-45,2021
BB09228,Electronics,1782,30,53460,9622.8,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,6,26-35,2021
BB09229,Electronics,1652,95,156940,28249.2,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,7,18-25,2022
